x,y,z,entity_type
2.0430640613004387,0.3748630473842068,0.0,CIRCLE
2.0404508497187472,0.37938926261462363,0.0,CIRCLE
2.0404508497187472,0.37938926261462363,0.0,CIRCLE
2.036953690018345,0.38327325194424666,0.0,CIRCLE
2.033456530317943,0.3871572412738697,0.0,CIRCLE
2.033456530317943,0.3871572412738697,0.0,CIRCLE
2.0292282651589715,0.39022925573154577,0.0,CIRCLE
2.025,0.3933012701892219,0.0,CIRCLE
2.025,0.3933012701892219,0.0,CIRCLE
2.0202254248593734,0.39542704800198974,0.0,CIRCLE
2.0154508497187473,0.39755282581475765,0.0,CIRCLE
2.0154508497187473,0.39755282581475765,0.0,CIRCLE
2.0103386364410647,0.39863946029158565,0.0,CIRCLE
2.0052264231633825,0.39972609476841364,0.0,CIRCLE
2.0052264231633825,0.39972609476841364,0.0,CIRCLE
1.9999999999999998,0.39972609476841364,0.0,CIRCLE
1.9947735768366173,0.39972609476841364,0.0,CIRCLE
1.9947735768366173,0.39972609476841364,0.0,CIRCLE
1.9896613635589349,0.39863946029158565,0.0,CIRCLE
1.9845491502812527,0.39755282581475765,0.0,CIRCLE
1.9845491502812527,0.39755282581475765,0.0,CIRCLE
1.9797745751406262,0.3954270480019898,0.0,CIRCLE
1.975,0.3933012701892219,0.0,CIRCLE
1.975,0.3933012701892219,0.0,CIRCLE
1.9707717348410287,0.3902292557315458,0.0,CIRCLE
1.9665434696820572,0.3871572412738697,0.0,CIRCLE
1.9665434696820572,0.3871572412738697,0.0,CIRCLE
1.9630463099816549,0.38327325194424666,0.0,CIRCLE
1.9595491502812525,0.37938926261462363,0.0,CIRCLE
1.9595491502812525,0.37938926261462363,0.0,CIRCLE
1.9569359386995613,0.37486304738420684,0.0,CIRCLE
1.95432272711787,0.37033683215379,0.0,CIRCLE
1.95432272711787,0.37033683215379,0.0,CIRCLE
1.9527076735405897,0.365366208347339,0.0,CIRCLE
1.9510926199633096,0.36039558454088794,0.0,CIRCLE
1.9510926199633096,0.36039558454088794,0.0,CIRCLE
1.950546309981655,0.35519779227044396,0.0,CIRCLE
1.95,0.35000000000000003,0.0,CIRCLE
1.95,0.35000000000000003,0.0,CIRCLE
1.9505463099816547,0.34480220772955605,0.0,CIRCLE
1.9510926199633096,0.339604415459112,0.0,CIRCLE
1.9510926199633096,0.339604415459112,0.0,CIRCLE
1.95270767354059,0.33463379165266105,0.0,CIRCLE
1.95432272711787,0.32966316784620997,0.0,CIRCLE
1.95432272711787,0.32966316784620997,0.0,CIRCLE
1.9569359386995613,0.3251369526157932,0.0,CIRCLE
1.9595491502812525,0.3206107373853763,0.0,CIRCLE
1.9595491502812525,0.3206107373853763,0.0,CIRCLE
1.9630463099816549,0.3167267480557533,0.0,CIRCLE
1.9665434696820572,0.31284275872613027,0.0,CIRCLE
1.9665434696820572,0.31284275872613027,0.0,CIRCLE
1.9707717348410285,0.3097707442684542,0.0,CIRCLE
1.975,0.30669872981077806,0.0,CIRCLE
1.975,0.30669872981077806,0.0,CIRCLE
1.9797745751406266,0.3045729519980102,0.0,CIRCLE
1.9845491502812527,0.3024471741852423,0.0,CIRCLE
1.9845491502812527,0.3024471741852423,0.0,CIRCLE
1.989661363558935,0.3013605397084143,0.0,CIRCLE
1.9947735768366175,0.3002739052315863,0.0,CIRCLE
1.9947735768366173,0.3002739052315863,0.0,CIRCLE
1.9999999999999998,0.3002739052315863,0.0,CIRCLE
2.0052264231633825,0.3002739052315863,0.0,CIRCLE
2.0052264231633825,0.3002739052315863,0.0,CIRCLE
2.010338636441065,0.3013605397084143,0.0,CIRCLE
2.0154508497187473,0.3024471741852423,0.0,CIRCLE
2.0154508497187473,0.3024471741852423,0.0,CIRCLE
2.020225424859374,0.30457295199801016,0.0,CIRCLE
2.025,0.30669872981077806,0.0,CIRCLE
2.025,0.30669872981077806,0.0,CIRCLE
2.0292282651589715,0.30977074426845413,0.0,CIRCLE
2.033456530317943,0.31284275872613027,0.0,CIRCLE
2.033456530317943,0.31284275872613027,0.0,CIRCLE
2.036953690018345,0.3167267480557533,0.0,CIRCLE
2.0404508497187472,0.3206107373853763,0.0,CIRCLE
2.0404508497187472,0.3206107373853763,0.0,CIRCLE
2.0430640613004387,0.3251369526157931,0.0,CIRCLE
2.04567727288213,0.32966316784620997,0.0,CIRCLE
2.04567727288213,0.32966316784620997,0.0,CIRCLE
2.0472923264594103,0.33463379165266094,0.0,CIRCLE
2.0489073800366904,0.339604415459112,0.0,CIRCLE
2.0489073800366904,0.339604415459112,0.0,CIRCLE
2.0494536900183453,0.344802207729556,0.0,CIRCLE
2.05,0.3499999999999999,0.0,CIRCLE
2.05,0.3499999999999999,0.0,CIRCLE
2.05,0.35,0.0,CIRCLE
2.05,0.35,0.0,CIRCLE
2.05,0.35,0.0,PRISMATIC_UP
2.05,0.35,0.0005773436360985566,PRISMATIC_UP
2.05,0.35,0.002225397288234436,PRISMATIC_UP
2.05,0.35,0.004818195072167954,PRISMATIC_UP
2.05,0.35,0.008229771103659423,PRISMATIC_UP
2.05,0.35,0.012334159498469163,PRISMATIC_UP
2.05,0.35,0.017005394372357485,PRISMATIC_UP
2.05,0.35,0.0221175098410847,PRISMATIC_UP
2.05,0.35,0.02754454002041113,PRISMATIC_UP
2.05,0.35,0.033160519026097096,PRISMATIC_UP
2.05,0.35,0.03883948097390289,PRISMATIC_UP
2.05,0.35,0.04445545997958886,PRISMATIC_UP
2.05,0.35,0.049882490158915285,PRISMATIC_UP
2.05,0.35,0.05499460562764249,PRISMATIC_UP
2.05,0.35,0.059665840501530815,PRISMATIC_UP
2.05,0.35,0.06377022889634056,PRISMATIC_UP
2.05,0.35,0.06718180492783203,PRISMATIC_UP
2.05,0.35,0.06977460271176554,PRISMATIC_UP
2.05,0.35,0.07142265636390144,PRISMATIC_UP
2.05,0.35,0.07199999999999998,PRISMATIC_UP
2.05,0.35,0.072,TRANSITION
2.05,0.34756037557915453,0.072,TRANSITION
2.05,0.34047111402681535,0.072,TRANSITION
2.05,0.3290766329082783,0.072,TRANSITION
2.05,0.31372134978883925,0.072,TRANSITION
2.05,0.2947496822337939,0.072,TRANSITION
2.05,0.27250604780843823,0.072,TRANSITION
2.05,0.24733486407806796,0.072,TRANSITION
2.05,0.21958054860797901,0.072,TRANSITION
2.05,0.18958751896346715,0.072,TRANSITION
2.05,0.1577001927098282,0.072,TRANSITION
2.05,0.12426298741235807,0.072,TRANSITION
2.0500000000000003,0.08962032063635253,0.072,TRANSITION
2.0500000000000003,0.05411660994710735,0.072,TRANSITION
2.0500000000000003,0.018096272909918415,0.072,TRANSITION
2.0500000000000003,-0.01809627290991833,0.072,TRANSITION
2.0500000000000003,-0.05411660994710721,0.072,TRANSITION
2.0500000000000003,-0.08962032063635228,0.072,TRANSITION
2.0500000000000003,-0.12426298741235786,0.072,TRANSITION
2.05,-0.15770019270982805,0.072,TRANSITION
2.05,-0.18958751896346704,0.072,TRANSITION
2.0500000000000003,-0.2195805486079786,0.072,TRANSITION
2.0500000000000003,-0.2473348640780677,0.072,TRANSITION
2.0500000000000003,-0.272506047808438,0.072,TRANSITION
2.0500000000000003,-0.2947496822337936,0.072,TRANSITION
2.0500000000000003,-0.3137213497888389,0.072,TRANSITION
2.0500000000000003,-0.32907663290827815,0.072,TRANSITION
2.0500000000000003,-0.34047111402681507,0.072,TRANSITION
2.0500000000000003,-0.3475603755791543,0.072,TRANSITION
2.0500000000000003,-0.34999999999999964,0.072,TRANSITION
2.0500000000000003,-0.35,0.072,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.07142265636390144,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.06977460271176555,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.06718180492783203,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.06377022889634057,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.059665840501530835,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.05499460562764251,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.0498824901589153,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.044455459979588864,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.0388394809739029,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.0331605190260971,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.02754454002041114,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.02211750984108471,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.017005394372357506,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.01233415949846918,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.008229771103659439,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.004818195072167963,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.002225397288234454,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.0005773436360985568,PRISMATIC_DOWN
2.0500000000000003,-0.35,2.7755575615628914e-17,PRISMATIC_DOWN
2.0500000000000003,-0.35,0.0,CIRCLE
2.0494536900183453,-0.34480220772955594,0.0,CIRCLE
2.0489073800366904,-0.339604415459112,0.0,CIRCLE
2.0489073800366904,-0.339604415459112,0.0,CIRCLE
2.0472923264594103,-0.334633791652661,0.0,CIRCLE
2.04567727288213,-0.3296631678462099,0.0,CIRCLE
2.04567727288213,-0.3296631678462099,0.0,CIRCLE
2.0430640613004387,-0.3251369526157931,0.0,CIRCLE
2.0404508497187472,-0.32061073738537627,0.0,CIRCLE
2.0404508497187472,-0.32061073738537627,0.0,CIRCLE
2.036953690018345,-0.3167267480557532,0.0,CIRCLE
2.033456530317943,-0.3128427587261302,0.0,CIRCLE
2.033456530317943,-0.3128427587261302,0.0,CIRCLE
2.0292282651589715,-0.3097707442684541,0.0,CIRCLE
2.025,-0.30669872981077795,0.0,CIRCLE
2.025,-0.30669872981077795,0.0,CIRCLE
2.0202254248593734,-0.3045729519980101,0.0,CIRCLE
2.0154508497187473,-0.3024471741852422,0.0,CIRCLE
2.0154508497187473,-0.3024471741852422,0.0,CIRCLE
2.0103386364410647,-0.3013605397084142,0.0,CIRCLE
2.0052264231633825,-0.3002739052315862,0.0,CIRCLE
2.0052264231633825,-0.3002739052315862,0.0,CIRCLE
1.9999999999999998,-0.3002739052315862,0.0,CIRCLE
1.9947735768366173,-0.3002739052315862,0.0,CIRCLE
1.9947735768366173,-0.3002739052315862,0.0,CIRCLE
1.9896613635589349,-0.3013605397084142,0.0,CIRCLE
1.9845491502812527,-0.3024471741852422,0.0,CIRCLE
1.9845491502812527,-0.3024471741852422,0.0,CIRCLE
1.9797745751406264,-0.30457295199801004,0.0,CIRCLE
1.9749999999999999,-0.30669872981077795,0.0,CIRCLE
1.9749999999999999,-0.30669872981077795,0.0,CIRCLE
1.9707717348410285,-0.3097707442684541,0.0,CIRCLE
1.966543469682057,-0.3128427587261302,0.0,CIRCLE
1.966543469682057,-0.3128427587261302,0.0,CIRCLE
1.9630463099816546,-0.3167267480557533,0.0,CIRCLE
1.9595491502812525,-0.32061073738537627,0.0,CIRCLE
1.9595491502812525,-0.32061073738537627,0.0,CIRCLE
1.9569359386995613,-0.32513695261579306,0.0,CIRCLE
1.9543227271178698,-0.3296631678462099,0.0,CIRCLE
1.9543227271178698,-0.3296631678462099,0.0,CIRCLE
1.9527076735405897,-0.33463379165266094,0.0,CIRCLE
1.9510926199633096,-0.339604415459112,0.0,CIRCLE
1.9510926199633096,-0.339604415459112,0.0,CIRCLE
1.950546309981655,-0.344802207729556,0.0,CIRCLE
1.95,-0.3499999999999999,0.0,CIRCLE
1.95,-0.3499999999999999,0.0,CIRCLE
1.9505463099816547,-0.3551977922704439,0.0,CIRCLE
1.9510926199633096,-0.36039558454088794,0.0,CIRCLE
1.9510926199633096,-0.36039558454088794,0.0,CIRCLE
1.9527076735405897,-0.36536620834733896,0.0,CIRCLE
1.9543227271178698,-0.37033683215379004,0.0,CIRCLE
1.9543227271178698,-0.37033683215379004,0.0,CIRCLE
1.956935938699561,-0.37486304738420684,0.0,CIRCLE
1.9595491502812525,-0.3793892626146237,0.0,CIRCLE
1.9595491502812525,-0.3793892626146237,0.0,CIRCLE
1.9630463099816549,-0.3832732519442468,0.0,CIRCLE
1.966543469682057,-0.38715724127386975,0.0,CIRCLE
1.966543469682057,-0.38715724127386975,0.0,CIRCLE
1.9707717348410283,-0.3902292557315459,0.0,CIRCLE
1.9749999999999999,-0.393301270189222,0.0,CIRCLE
1.9749999999999999,-0.393301270189222,0.0,CIRCLE
1.9797745751406262,-0.39542704800198986,0.0,CIRCLE
1.9845491502812527,-0.39755282581475776,0.0,CIRCLE
1.9845491502812527,-0.39755282581475776,0.0,CIRCLE
1.989661363558935,-0.39863946029158576,0.0,CIRCLE
1.9947735768366175,-0.39972609476841375,0.0,CIRCLE
1.9947735768366173,-0.39972609476841375,0.0,CIRCLE
1.9999999999999998,-0.39972609476841375,0.0,CIRCLE
2.0052264231633825,-0.39972609476841375,0.0,CIRCLE
2.0052264231633825,-0.39972609476841375,0.0,CIRCLE
2.010338636441065,-0.39863946029158576,0.0,CIRCLE
2.0154508497187473,-0.39755282581475776,0.0,CIRCLE
2.0154508497187473,-0.39755282581475776,0.0,CIRCLE
2.020225424859374,-0.3954270480019899,0.0,CIRCLE
2.025,-0.393301270189222,0.0,CIRCLE
2.025,-0.393301270189222,0.0,CIRCLE
2.0292282651589715,-0.3902292557315459,0.0,CIRCLE
2.033456530317943,-0.38715724127386975,0.0,CIRCLE
2.033456530317943,-0.38715724127386975,0.0,CIRCLE
2.036953690018345,-0.38327325194424666,0.0,CIRCLE
2.0404508497187472,-0.3793892626146237,0.0,CIRCLE
2.0404508497187472,-0.3793892626146237,0.0,CIRCLE
2.0430640613004387,-0.3748630473842069,0.0,CIRCLE
2.04567727288213,-0.37033683215379004,0.0,CIRCLE
2.04567727288213,-0.37033683215379004,0.0,CIRCLE
2.0472923264594103,-0.365366208347339,0.0,CIRCLE
2.0489073800366904,-0.36039558454088794,0.0,CIRCLE
2.0489073800366904,-0.36039558454088794,0.0,CIRCLE
2.0494536900183453,-0.35519779227044396,0.0,CIRCLE
2.0500000000000003,-0.35000000000000003,0.0,CIRCLE
2.0500000000000003,-0.35000000000000003,0.0,CIRCLE
2.0500000000000003,-0.35,0.0,CIRCLE
2.0500000000000003,-0.35,0.0,CIRCLE
